 22621, 2284485, 23249,  558,       544,    137624,    212958,    244627,    101904,     67270, 22657, 2286554, 22975,  558,     -7100,     34114,     -7162,     31500,      2820,      5167
 22620, 2285653, 23249,  558,     19593,    125330,    195601,    255093,     60703,     95979, 22694, 2287329, 22990,  559,     -6877,     39492,     -7455,     34871,      2925,     15729
 22606, 2283862, 23232,  557,     17022,    101950,    199198,    276613,     68097,    148099, 22671, 2285786, 22984,  558,    -13607,     41468,    -11605,     36651,     -8419,     19411
 22625, 2290881, 23410,  559,    -10951,     95389,    212321,    282405,    125494,    160814, 23017, 2367366, 24502,  578,    -14200,     39486,    -12908,     34903,     -4798,     18456
 24398, 2553799, 26703,  623,    -41783,    112674,    122604,    273971,     75233,     98717, 26344, 2716842, 27937,  663,    -27655,     23722,    -24412,     21895,    -15984,      5198
 27845, 2887032, 30166,  705,    -36088,     77648,     12801,    285633,    -17042,    138301, 29748, 3105148, 32434,  758,    -24094,     15680,    -22674,     14132,     -3451,      6009
 32642, 3424923, 36183,  836,    -69397,     40615,    -61207,    247857,    -17756,    131896, 35683, 3767691, 39811,  920,    -25586,      5207,    -23682,      4420,     -7003,      4361
 40237, 4280594, 44530, 1045,    -74099,     60439,    -97212,    110234,    -66974,     64338, 41446, 4214153, 43764, 1029,    -21478,     -2872,    -19962,     -2576,     -4236,     -3238
 41730, 4249364, 43051, 1038,    -79933,    111168,    -83094,     72470,    -88523,     54742, 41945, 4216899, 42520, 1030,    -20650,     -2663,    -19661,     -2586,     -3283,     -2936
 42106, 4243572, 42845, 1036,    -80866,    111540,    -81219,     77385,    -89418,     63373, 42053, 4219440, 42409, 1030,    -21198,     -2016,    -19584,     -1854,     -3368,     -1697
 42116, 4243333, 42806, 1036,    -82115,    113011,    -77103,     70802,    -84207,     53802, 42063, 4221328, 42415, 1031,    -21520,     -2656,    -20190,     -2125,     -3892,     -2905
 42118, 4243263, 42808, 1036,    -78134,     97895,    -74856,     60400,    -74287,     39732, 42047, 4219408, 42403, 1030,    -22600,     -3330,    -20877,     -2666,     -5740,     -3661
 42099, 4243323, 42806, 1035,    -79784,     86647,    -65433,     51055,    -57935,     26224, 42057, 4223647, 42435, 1032,    -23018,     -3514,    -20945,     -3204,     -6929,     -5045
 39202, 4159399, 42819, 1016,    -77151,     88426,    -62476,     51476,    -55731,     25994, 34500, 3636622, 38861,  888,    -27830,      4399,    -24994,      3906,    -11164,      -303
 31656, 3314731, 34796,  810,    -43255,    190831,    -39303,    120087,    -42573,     85945, 29181, 3039699, 31666,  742,    -26351,     13938,    -23950,     13466,     -9152,      -439
 27196, 2830393, 29541,  691,     34515,    203775,     -6658,    159292,    -35951,    148629, 25561, 2648003, 27352,  646,    -18156,     25381,    -17104,     23637,       179,      5304
 24182, 2500369, 25955,  610,     71200,    214099,     76566,    163214,     83134,    152091, 23060, 2368674, 24342,  578,    -16426,     37851,    -14674,     34048,     -9503,     16700
 22289, 2270639, 23476,  555,    168256,    197417,     88348,    150942,     42038,    140408, 22370, 2269944, 22964,  554,     -9223,     41196,     -8622,     36524,     -1971,     18483
 22623, 2295874, 23327,  560,    117882,    186819,    118486,    166816,    126010,    175841, 22680, 2289917, 23103,  559,    -16012,     35865,    -13351,     32982,    -13499,      9177
 22513, 2277989, 23185,  557,    128212,    202516,    118468,    147461,    130426,    135092, 22682, 2287322, 22994,  558,     -8519,     31816,     -8051,     30409,       -76,      2930
 22637, 2286671, 23263,  558,    161415,    210459,     84357,    142534,     51775,    122037, 22688, 2286454, 22985,  558,     -5955,     38448,     -6440,     34683,      4607,     14424
 22606, 2282877, 23234,  557,    156048,    174816,     85992,    171421,     59085,    196302, 22706, 2287063, 22970,  559,    -14492,     41976,    -12691,     36740,    -11172,     19055
 22625, 2286392, 23254,  558,    128321,    179634,    115957,    169437,    116451,    187831, 22699, 2287859, 22985,  559,    -16076,     35933,    -13526,     32675,    -13254,      8685
 22609, 2283129, 23232,  558,    141750,    214881,    106447,    135334,     90873,    106911, 22685, 2285850, 22967,  558,     -6887,     33835,     -7037,     31475,      3122,      5723
 22607, 2284758, 23247,  558,    165584,    206530,     83850,    146266,     38004,    131413, 22675, 2286969, 22987,  558,     -6128,     39092,     -6709,     34970,      3934,     15396
 22615, 2283708, 23227,  558,    155785,    176590,     92660,    173844,     60144,    196384, 22672, 2286439, 22970,  558,    -14343,     39748,    -12043,     35657,    -10762,     17327
 22630, 2286705, 23261,  559,    126652,    176855,    119280,    172217,    122016,    188312, 22680, 2286273, 22971,  559,    -16854,     38702,    -13734,     34608,    -14009,     13362
 22606, 2281580, 23219,  557,    129490,    207662,    115139,    146471,    123786,    130776, 22692, 2288020, 23028,  559,     -7327,     34166,     -7236,     31787,      2513,      5628
 22611, 2284429, 23246,  557,    167502,    202001,     80132,    148608,     41605,    139497, 22667, 2286586, 22976,  558,     -7608,     40930,     -7605,     36725,      1519,     18708
 22615, 2284613, 23249,  558,    152614,    174225,     94267,    175115,     64429,    200789, 22691, 2286647, 22967,  558,    -13731,     40439,    -11914,     35721,     -9456,     18647
 22621, 2284539, 23239,  557,    128399,    177168,    116305,    173405,    116027,    193116, 22697, 2286654, 23007,  559,    -14947,     35259,    -12516,     32552,    -12442,      8124
 22617, 2284724, 23240,  558,    130370,    210600,    112608,    141755,    119554,    119473, 22691, 2296533, 23307,  561,    -13401,     32948,    -11588,     30755,     -8362,      3499
 23103, 2409456, 25131,  588,    103116,    194247,     86568,    175269,     80647,    190238, 24858, 2579941, 26809,  629,    -19069,     31446,    -17985,     28455,     -4229,     14810
 26746, 2761014, 28571,  674,     27388,    226030,     19980,    144268,     19726,    116137, 28167, 2916207, 30234,  712,    -28271,     16149,    -25397,     15589,    -13041,      -518
 30295, 3181053, 33479,  776,     19067,    300267,    -44529,     23254,    -98535,    148327, 33209, 3476499, 36542,  848,    -24255,      8444,    -22835,      7788,     -4207,      4033
 36590, 3893559, 41520,  950,    -82972,    234528,    -37243,      7772,   -109532,     97998, 41288, 4308995, 44067, 1052,    -21834,     -2235,    -20231,     -2365,     -4793,     -1119
 41459, 4205990, 43239, 1027,   -108621,    217159,    -33550,     -5472,   -108175,     50723, 42071, 4238876, 42718, 1035,    -21086,     -1884,    -19811,     -1954,     -3025,     -1389
 42045, 4235041, 42753, 1034,   -108980,    213278,    -33370,     -6446,   -111142,     53944, 42070, 4224692, 42437, 1031,    -21911,     -1482,    -20552,     -1487,     -3903,      -759
 42104, 4240986, 42798, 1035,   -106080,    208151,    -38523,      -690,   -118588,     66872, 42037, 4221073, 42409, 1031,    -22645,     -1722,    -21167,     -1972,     -5266,     -1918
 42108, 4240923, 42788, 1036,   -108528,    210634,    -35746,     -2768,   -113066,     56480, 42095, 4223960, 42441, 1031,    -21302,     -2383,    -20054,     -2072,     -3448,     -2065
 42119, 4244234, 42810, 1036,   -109591,    211823,    -33594,     -3271,   -111415,     58048, 42080, 4221261, 42415, 1031,    -21436,     -2977,    -20289,     -2436,     -3892,     -2987
