 22627, 2283754, 23231,  558,    193762,    281819,    164981,    152548,   -107985,      5220, 22670, 2286649, 22987,  558,     -6156,     39830,     -6821,     35802,      3663,     16010
 22628, 2284179, 23238,  558,    194254,    247294,    164517,    181131,   -107956,     76761, 22693, 2286765, 22982,  558,    -14345,     40854,    -12014,     36277,     -9124,     18796
 22621, 2283797, 23244,  558,    158938,    259646,    200604,    172640,    -35247,     52089, 22697, 2287664, 23003,  559,    -12647,     32979,    -10986,     30691,     -7634,      2952
 22636, 2285852, 23283,  558,    177275,    288297,    185244,    147113,    -74186,     -8594, 22710, 2287558, 22993,  559,     -6597,     34695,     -7465,     32238,      2616,      6526
 22604, 2282285, 23222,  558,    199398,    259052,    164159,    174048,   -122202,     56793, 22693, 2287435, 22997,  559,    -12706,     42140,    -11424,     36712,     -7339,     20260
 22628, 2284511, 23250,  557,    166983,    242264,    190830,    184676,    -57916,     82804, 22696, 2287119, 22992,  559,    -15044,     35106,    -12655,     32112,    -12038,      7370
 22626, 2284147, 23248,  557,    169007,    284310,    187745,    148832,    -54310,     -3068, 22685, 2286958, 22973,  558,     -8542,     32405,     -8489,     30416,      -453,      2480
 22622, 2283678, 23235,  557,    195094,    281245,    166572,    152944,   -107039,      6599, 22690, 2287177, 22992,  558,     -7366,     39573,     -7331,     35805,      2575,     16782
 22638, 2290823, 23366,  559,    188418,    247054,    170591,    186715,   -102850,     82760, 23014, 2365478, 24414,  577,    -10815,     36785,    -10491,     32978,       730,     15317
 24423, 2549519, 26734,  623,     78866,    298382,    121196,    179074,    -59234,    -20795, 26379, 2719638, 27957,  663,    -26439,     21819,    -23624,     21047,    -14259,      2493
 27883, 2888097, 30163,  705,     15944,    259917,     39297,    209107,   -101689,     10438, 29691, 3104329, 32419,  758,    -25520,     18526,    -23859,     15940,     -6343,     10537
 32492, 3426590, 36167,  837,    -90951,    219656,     -8311,    176918,    -28640,    -34975, 35698, 3772855, 39838,  921,    -27487,      5194,    -24626,      4321,    -10922,      3449
 40212, 4283183, 44555, 1046,   -155934,    198319,    -94972,    196328,    -50849,     39073, 41462, 4208785, 43548, 1027,    -21810,      -788,    -20294,      -665,     -4864,       382
 41813, 4253606, 43125, 1039,     42423,   -180486,     32156,   -216990,      7882,   -169411, 41916, 4214590, 42402, 1029,    -21510,        27,    -19974,      -534,     -3970,      1311
 42136, 4245444, 42842, 1036,    -42592,     65980,    -81125,     25200,   -126662,    192064, 42039, 4219642, 42395, 1030,    -22653,      -729,    -20854,     -1136,     -5122,      1039
 42099, 4241781, 42833, 1035,    -39955,     71189,    -83338,     22094,   -129310,    183630, 42048, 4220358, 42422, 1031,    -21238,      -888,    -20012,     -1007,     -3816,       -68
 42063, 4243548, 42850, 1036,    -42256,     71994,    -83291,     24643,   -127526,    180372, 42089, 4222049, 42448, 1031,    -21464,     -2117,    -20097,     -2061,     -3530,     -2167
 42133, 4242081, 42830, 1035,    -43743,     80988,    -81374,     18759,   -125636,    167627, 42024, 4219975, 42423, 1030,    -22091,     -2614,    -20516,     -2249,     -4816,     -2627
 38946, 4150269, 42820, 1013,    -45955,     87668,    -79671,     19695,   -109686,    168991, 34408, 3625277, 38678,  885,    -27045,      3386,    -24487,      3494,     -9599,     -3021
